period,timestamp,minute,second,team_goals_before,opp_goals_before,team_id,team_name,player_id,player_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,score_diff,scored,direction,pressure
1,00:27:45.603,27,45,0,0,865,England Women's,4654,Nikita Parris,0.7835,"[119.5, 42.0, 1.2]",40,Right Foot,88,Penalty,116,Saved to Post,93,Normal,,0,0,Right,Medium
1,00:12:09.952,12,9,0,0,749,Tottenham Hotspur Women,5085,Alexandra Morgan Carrasco,0.7835,"[120.0, 42.9, 0.9]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:49:40.374,94,40,0,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[119.4, 43.3, 0.9]",38,Left Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [120.0, 40.9], 'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Right,Extreme
2,00:01:43.138,46,43,1,0,180,Borussia Dortmund,5559,Marco Reus,0.7835,"[118.7, 37.6, 0.8]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,1,0,Left,High
1,00:08:28.421,8,28,0,0,1475,Manchester United,31534,Ella Toone,0.7835,"[120.0, 43.5, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:21:31.977,66,31,1,1,968,Arsenal WFC,10658,Danielle van de Donk,0.7835,"[119.0, 43.6, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,High
2,00:28:13.232,73,13,1,4,236,Lazio,19286,Miroslav Klose,0.7835,"[120.0, 43.4, 2.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-3,1,Right,Low
1,00:42:34.991,42,34,0,1,395,Real Zaragoza,19294,Diego Alberto Milito,0.7835,"[120.0, 39.0, 3.5]",40,Right Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.8, 39.4], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-1,0,Centre,Medium
2,00:37:56.042,82,56,1,1,217,Barcelona,25879,Ronaldo de Assis Moreira,0.7835,"[120.0, 43.6, 1.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
2,00:37:46.977,82,46,0,1,224,Juventus,5743,Paulo Bruno Exequiel Dybala,0.7835,"[120.0, 42.9, 2.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
1,00:05:09.775,5,9,0,1,136,OGC Nice,16462,Hatem Ben Arfa,0.7835,"[120.0, 36.4, 0.1]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Medium
1,00:38:20.420,38,20,0,1,223,Málaga,25859,Sérgio Paulo Barbosa Valente,0.7835,"[118.8, 42.4, 0.4]",38,Left Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [118.9, 40.3], 'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-1,0,Right,Medium
2,00:42:56.155,87,56,1,0,207,Valencia,6595,Daniel Parejo Muñoz,0.7835,"[120.0, 39.5, 1.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Centre,High
2,00:41:06.822,86,6,4,0,217,Barcelona,19298,Samuel Eto''o Fils,0.7835,"[120.0, 36.5, 1.7]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,4,1,Left,Low
2,00:31:13.782,76,13,0,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 37.3, 0.3]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
1,00:21:38.584,21,38,0,1,217,Barcelona,4320,Neymar da Silva Santos Junior,0.7835,"[120.0, 37.5, 0.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Medium
1,00:31:44.848,31,44,1,1,217,Barcelona,4320,Neymar da Silva Santos Junior,0.7835,"[120.0, 42.6, 0.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
1,00:37:55.484,37,55,1,0,1203,Brazil Women's,24368,Andressa Alves da Silva,0.7835,"[118.9, 37.1, 0.1]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,1,0,Left,Medium
2,00:26:09.286,71,9,1,0,779,Argentina,16308,Leandro Daniel Paredes,0.7835,"[120.0, 44.0, 1.5]",40,Right Foot,88,Penalty,99,Post,93,Normal,"[{'location': [119.4, 40.3], 'player': {'id': 5528, 'name': 'Pedro David Gallese Quiróz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,0,Right,High
2,00:09:19.602,54,19,2,2,220,Real Madrid,5207,Cristiano Ronaldo dos Santos Aveiro,0.7835,"[120.0, 36.4, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
2,00:19:08.233,64,8,2,3,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 43.3, 1.4]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
2,00:38:42.155,83,42,3,3,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 43.7, 2.4]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
1,00:39:54.510,39,54,0,0,146,Bordeaux,3196,Wahbi Khazri,0.7835,"[118.9, 38.0, 0.7]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Medium
1,00:19:33.129,19,33,0,2,749,Tottenham Hotspur Women,31702,Rianna Dean,0.7835,"[120.0, 36.4, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Low
1,00:32:15.979,32,15,0,1,208,Las Palmas,10755,Jonathan Viera Ramos,0.7835,"[120.0, 43.4, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Medium
2,00:38:36.980,83,36,1,0,1209,Chile Women's,25690,Francisca Alejandra Lara Lara,0.7835,"[120.0, 41.7, 2.8]",38,Left Foot,88,Penalty,99,Post,93,Normal,"[{'location': [119.4, 40.1], 'player': {'id': 25813, 'name': 'Waraporn Boonsing'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,0,Right,High
2,00:36:00.176,81,0,2,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 37.4, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,2,1,Left,Medium
1,00:28:49.176,28,49,1,0,217,Barcelona,25879,Ronaldo de Assis Moreira,0.7835,"[119.3, 38.7, 0.6]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [119.2, 39.7], 'player': {'id': 25946, 'name': 'Andrés Palop Cervera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,0,Centre,Medium
2,00:17:06.100,62,6,1,0,904,Bayer Leverkusen,3058,Javier Hernández Balcázar,0.7835,"[120.0, 43.4, 0.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
2,00:39:17.017,84,17,6,0,217,Barcelona,4320,Neymar da Silva Santos Junior,0.7835,"[120.0, 42.5, 0.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,6,1,Right,Low
2,00:19:25.948,64,25,1,1,134,Rennes,16503,Pedro Henrique Konzen Medina da Silva,0.7835,"[119.1, 37.3, 0.2]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,High
2,00:01:33.315,46,33,1,1,231,Chievo,8644,Sergio Pellissier,0.7835,"[120.0, 37.8, 1.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
2,00:32:44.442,77,44,0,2,30,Stoke City,3325,Marko Arnautović,0.7835,"[120.0, 37.4, 0.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Medium
2,00:09:08.935,54,8,0,0,775,Nigeria,5455,William Troost-Ekong,0.7835,"[120.0, 40.1, 1.6]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Centre,High
5,00:00:00.400,120,0,1,1,852,Norway Women's,10386,Caroline Graham Hansen,0.7835,"[120.0, 43.1, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
5,00:00:49.128,120,49,1,2,1205,Australia Women's,4961,Samantha May Kerr,0.7835,"[120.0, 43.2, 4.0]",40,Right Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [120.0, 40.1], 'player': {'id': 10394, 'name': 'Ingrid Hjelmseth'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-1,0,Right,Extreme
5,00:01:33.208,121,33,2,1,852,Norway Women's,10514,Guro Reiten,0.7835,"[120.0, 43.3, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,Extreme
5,00:02:23.226,122,23,1,3,1205,Australia Women's,25744,Emily Gielnik,0.7835,"[119.6, 37.0, 0.4]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [119.7, 40.0], 'player': {'id': 10394, 'name': 'Ingrid Hjelmseth'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-2,0,Left,Extreme
5,00:03:08.426,123,8,3,1,852,Norway Women's,10395,Maren Nævdal Mjelde,0.7835,"[120.0, 36.4, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Left,Extreme
5,00:03:48.716,123,48,1,4,1205,Australia Women's,5000,Stephanie-Elise Catley,0.7835,"[120.0, 43.2, 1.7]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-3,1,Right,Extreme
5,00:04:31.890,124,31,4,2,852,Norway Women's,24374,Ingrid Syrstad Engen,0.7835,"[120.0, 43.2, 1.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Right,Extreme
1,00:16:44.483,16,44,0,0,238,Inter Milan,6987,Mauro Emanuel Icardi Rivero,0.7835,"[120.0, 43.1, 1.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:27:41.613,72,41,1,1,241,Torino,7471,Andrea Belotti,0.7835,"[120.0, 37.0, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
2,00:10:47.932,55,47,1,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 42.5, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
2,00:07:13.994,52,13,1,1,175,Hoffenheim,5460,Andrej Kramarić,0.7835,"[118.9, 42.7, 1.4]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,High
2,00:41:18.853,86,18,0,1,23,Watford,3454,Troy Deeney,0.7835,"[120.0, 38.2, 2.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Extreme
1,00:22:43.288,22,43,0,0,221,Levante UD,26226,José Javier Barkero Saludes,0.7835,"[120.0, 37.6, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:26:38.882,71,38,1,1,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 42.2, 2.1]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,High
2,00:37:05.682,82,5,0,2,145,Angers,3185,Thomas Mangani,0.7835,"[118.8, 37.3, 0.0]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,-2,0,Left,Medium
2,00:14:35.851,59,35,0,0,224,Juventus,20004,Paul Pogba,0.7835,"[120.0, 37.7, 0.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
2,00:23:31.296,68,31,1,3,189,Ingolstadt,40464,Moritz Hartmann,0.7835,"[120.0, 36.9, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Medium
2,00:17:52.219,62,52,2,0,228,Atalanta,8420,Luca Cigarini,0.7835,"[120.0, 36.9, 1.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Left,Medium
1,00:34:13.808,34,13,2,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 37.0, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,2,1,Left,Low
2,00:14:49.500,59,49,1,0,180,Borussia Dortmund,5559,Marco Reus,0.7835,"[120.0, 37.8, 1.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
2,00:08:49.443,53,49,1,0,967,Everton LFC,16386,Lucy Hope,0.7835,"[119.5, 43.1, 0.1]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,1,0,Right,High
2,00:18:13.892,63,13,1,0,967,Everton LFC,4645,Isobel Mary Christiansen,0.7835,"[120.0, 41.9, 1.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
2,00:06:25.749,51,25,0,1,229,AS Roma,6947,Miralem Pjanić,0.7835,"[120.0, 37.3, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,High
2,00:26:36.422,71,36,1,1,229,AS Roma,6973,Edin Džeko,0.7835,"[120.0, 37.0, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
2,00:41:28.014,86,28,1,2,240,Bologna,8103,Mattia Destro,0.7835,"[120.0, 43.1, 1.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
2,00:22:14.639,67,14,0,0,231,Chievo,6950,Alberto Paloschi,0.7835,"[119.6, 42.4, 1.0]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,High
1,00:06:50.846,6,50,0,0,232,Sassuolo,7131,Domenico Berardi,0.7835,"[120.0, 43.4, 2.4]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
1,00:20:02.657,20,2,0,0,4892,Guinea,8454,Mohamed Bayo,0.7835,"[120.0, 42.7, 2.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:19:24.061,64,24,1,1,4881,Congo DR,7294,Yoane Wissa,0.7835,"[120.0, 36.9, 0.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
2,00:27:28.552,72,28,4,0,36,Manchester City,3237,Sergio Leonel Agüero del Castillo,0.7835,"[120.0, 44.1, 0.4]",40,Right Foot,88,Penalty,99,Post,93,Normal,,4,0,Right,Low
1,00:45:42.015,45,42,0,1,774,Egypt,66886,Mostafa Mohamed Ahmed Abdallah,0.7835,"[120.0, 43.3, 2.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
5,00:00:01.496,120,1,1,1,774,Egypt,69563,Mohamed Abdel Monem,0.7835,"[120.0, 36.5, 1.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
5,00:01:01.256,121,1,1,2,4881,Congo DR,4412,Samuel Moutoussamy,0.7835,"[120.0, 43.7, 1.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
5,00:01:51.822,121,51,2,2,774,Egypt,66886,Mostafa Mohamed Ahmed Abdallah,0.7835,"[120.0, 45.1, 1.2]",40,Right Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.0, 40.1], 'player': {'id': 35413, 'name': 'Lionel Mpasi-Nzau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Right,Extreme
5,00:02:48.030,122,48,2,2,4881,Congo DR,3587,Arthur Masuaku,0.7835,"[120.0, 41.2, 4.7]",38,Left Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [118.7, 39.6], 'player': {'id': 66879, 'name': 'Mohamed Abougabal'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Centre,Extreme
5,00:03:34.757,123,34,2,2,774,Egypt,40761,Omar Marmoush,0.7835,"[120.0, 36.5, 2.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
5,00:04:31.953,124,31,2,3,4881,Congo DR,18244,Grady Diangana,0.7835,"[120.0, 40.8, 0.1]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Centre,Extreme
5,00:05:34.499,125,34,3,3,774,Egypt,70783,Omar Kamal Abdel Wahed,0.7835,"[120.0, 42.3, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
5,00:06:20.571,126,20,3,4,4881,Congo DR,13329,Silas Katompa Mvumpa,0.7835,"[120.0, 43.7, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
5,00:07:08.684,127,8,4,4,774,Egypt,66892,Mohamed Hany Gamal Eldemerdash,0.7835,"[120.0, 43.5, 1.7]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
5,00:07:59.743,127,59,4,5,4881,Congo DR,4753,Aaron Tshibola,0.7835,"[120.0, 42.0, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
5,00:08:45.335,128,45,5,5,774,Egypt,4063,Ahmed Elsayed Ali Elsayed Hegazy,0.7835,"[120.0, 38.3, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
5,00:09:41.455,129,41,5,6,4881,Congo DR,30193,Gedeon Kalulu Kyatengwa,0.7835,"[120.0, 42.9, 1.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
5,00:10:26.753,130,26,6,6,774,Egypt,68755,Mostafa Fathi,0.7835,"[120.0, 42.7, 1.9]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
5,00:11:18.661,131,18,6,7,4881,Congo DR,3044,Chancel Mbemba Mangulu,0.7835,"[120.0, 41.4, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
5,00:12:00.561,132,0,7,7,774,Egypt,67728,Mahmoud Hamada,0.7835,"[120.0, 37.0, 1.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
5,00:12:55.768,132,55,7,8,4881,Congo DR,105946,Henoc Inonga Baka,0.7835,"[120.0, 37.0, 0.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Extreme
5,00:13:46.057,133,46,8,8,774,Egypt,66879,Mohamed Abougabal,0.7835,"[120.0, 37.0, 2.9]",40,Right Foot,88,Penalty,99,Post,93,Normal,"[{'location': [119.4, 39.7], 'player': {'id': 35413, 'name': 'Lionel Mpasi-Nzau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Left,Extreme
5,00:14:22.964,134,22,8,8,4881,Congo DR,35413,Lionel Mpasi-Nzau,0.7835,"[120.0, 42.8, 1.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
1,00:35:39.448,35,39,0,0,1683,Carpi,7170,Simone Verdi,0.7835,"[120.0, 43.3, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:33:52.398,78,52,0,2,230,Udinese,19846,Antonio Di Natale,0.7835,"[120.0, 36.9, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Medium
2,00:29:06.464,74,6,0,1,241,Torino,8193,Maximiliano Gastón López,0.7835,"[120.0, 43.1, 1.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
1,00:13:36.908,13,36,0,0,135,Saint-Étienne,3179,Nolan Roux,0.7835,"[120.0, 43.0, 0.8]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:28:33.319,73,33,0,0,1207,China PR Women's,24461,Shuang Wang,0.7835,"[120.0, 36.9, 0.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
1,00:35:01.638,35,1,0,2,1217,Racing Santander,26490,Mohamed Gasana Tchité,0.7835,"[119.3, 37.0, 1.3]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,-2,0,Left,Low
2,00:49:06.735,94,6,2,1,129,AS Monaco,3247,Fábio Henrique Tavares,0.7835,"[120.0, 36.5, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
1,00:45:35.582,45,35,0,1,799,Saudi Arabia,5187,Salem Mohammed Al Dawsari,0.7835,"[119.3, 38.3, 0.0]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,-1,0,Left,High
2,00:34:43.484,79,43,1,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 43.3, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
2,00:11:53.728,56,53,0,3,1207,China PR Women's,24461,Shuang Wang,0.7835,"[120.0, 39.9, 0.3]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-3,1,Centre,Low
1,00:43:51.409,43,51,1,1,236,Lazio,7776,Antonio Candreva,0.7835,"[119.0, 38.2, 0.8]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Medium
2,00:36:34.965,81,34,1,0,220,Real Madrid,5207,Cristiano Ronaldo dos Santos Aveiro,0.7835,"[120.0, 41.7, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
1,00:01:48.568,1,48,0,0,24,Liverpool,3531,Mohamed Salah,0.7835,"[120.0, 42.5, 0.9]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
1,00:28:36.430,28,36,0,0,865,England Women's,4643,Georgia Stanway,0.7835,"[120.0, 38.0, 0.7]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:24:04.332,69,4,0,1,131,Paris Saint-Germain,4320,Neymar da Silva Santos Junior,0.7835,"[120.0, 36.9, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,High
2,00:15:56.158,60,56,2,1,322,Eibar,24070,Saúl Berjón Pérez,0.7835,"[120.0, 37.4, 2.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
1,00:44:34.005,44,34,1,1,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 40.0, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Centre,Medium
2,00:41:07.571,86,7,0,2,207,Valencia,6595,Daniel Parejo Muñoz,0.7835,"[120.0, 43.1, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Right,Medium
1,00:28:25.307,28,25,0,0,171,Hamburger SV,8895,Pierre-Michel Lasogga,0.7835,"[120.0, 37.6, 1.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:26:45.627,71,45,1,0,861,France Women's,10121,Eugénie Le Sommer,0.7835,"[120.0, 36.8, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
2,00:38:56.850,83,56,0,11,973,Bristol City WFC,10093,Yana Daniëls,0.7835,"[119.2, 42.6, 0.4]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,-11,0,Right,Low
2,00:04:05.230,49,5,0,0,1041,Sporting Gijón,6880,Arnaldo Antonio Sanabria Ayala,0.7835,"[120.0, 43.3, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,High
2,00:19:34.027,64,34,2,0,176,Werder Bremen,11132,Claudio Miguel Pizarro Bossio,0.7835,"[120.0, 43.6, 0.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Right,Medium
2,00:45:14.511,90,14,0,1,179,Wolfsburg,5544,Ricardo Iván Rodríguez Araya,0.7835,"[120.0, 43.6, 0.5]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
1,00:37:43.315,37,43,0,1,215,Athletic Club,6394,Aritz Aduriz Zubeldia,0.7835,"[120.0, 43.7, 1.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Medium
1,00:39:05.374,39,5,0,1,172,Augsburg,8237,Paul Verhaegh,0.7835,"[120.0, 37.4, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Medium
2,00:08:16.596,53,16,1,1,1049,Granada,27109,Youssef El-Arabi,0.7835,"[120.0, 36.7, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
1,00:46:51.998,46,51,1,0,227,Napoli,7037,Lorenzo Insigne,0.7835,"[120.0, 36.3, 0.6]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
1,00:02:15.505,2,15,0,0,142,Guingamp,4799,Sloan Privat,0.7835,"[119.4, 37.1, 0.3]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Medium
1,00:30:10.030,30,10,0,0,769,Colombia,27158,Luis Fernando Díaz Marulanda,0.7835,"[120.0, 43.4, 2.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
1,00:12:42.360,12,42,0,0,771,France,5487,Antoine Griezmann,0.7835,"[120.0, 38.3, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:10:54.972,55,54,0,0,216,Getafe,11550,Jaime Mata Arnaiz,0.7835,"[120.0, 36.6, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
1,00:32:49.591,32,49,0,0,7287,Mumbai City,8038,Igor Angulo Albóniga,0.7835,"[120.0, 43.4, 2.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
1,00:34:08.791,34,8,1,0,227,Napoli,3949,Manolo Gabbiadini,0.7835,"[120.0, 36.7, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,Medium
1,00:09:06.274,9,6,0,0,207,Valencia,6402,Francisco Alcácer García,0.7835,"[119.1, 37.0, 0.7]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Medium
5,00:00:03.794,120,3,0,0,771,France,5477,Ousmane Dembélé,0.7835,"[120.0, 42.7, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
5,00:00:59.455,120,59,0,1,780,Portugal,5207,Cristiano Ronaldo dos Santos Aveiro,0.7835,"[120.0, 37.1, 0.7]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Extreme
5,00:01:51.867,121,51,1,1,771,France,11990,Youssouf Fofana,0.7835,"[120.0, 39.5, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Centre,Extreme
5,00:02:34.746,122,34,1,2,780,Portugal,3193,Bernardo Mota Veiga de Carvalho e Silva,0.7835,"[120.0, 43.0, 2.1]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
5,00:03:25.735,123,25,2,2,771,France,4445,Jules Koundé,0.7835,"[120.0, 36.6, 2.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
5,00:04:20.270,124,20,2,3,780,Portugal,12041,João Félix Sequeira,0.7835,"[120.0, 36.0, 0.2]",40,Right Foot,88,Penalty,99,Post,93,Normal,"[{'location': [119.7, 40.1], 'player': {'id': 3761, 'name': 'Mike Maignan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-1,0,Left,Extreme
